Employee ID,Department,Job Role,Gender,Age,Hire Date,Years At Company,Education,Marital Status,Business Travel,OverTime,Distance From Home,Job Satisfaction,Performance Rating,Monthly Salary,Attrition
2166,IT,Software Engineer,Female,42,2013-05-29,12.6,Master,Single,Travel_Rarely,No,24,2,2,14526,No
2167,Sales,Sales Manager,Male,26,2024-05-26,1.6,Master,Married,Travel_Rarely,Yes,27,1,3,9453,Yes
2168,Finance,Accountant,Female,31,2020-03-15,5.8,Master,Married,Travel_Rarely,Yes,10,2,1,10811,No
2169,Marketing,Marketing Specialist,Female,37,2011-08-11,14.4,Bachelor,Single,Travel_Rarely,Yes,19,2,2,9589,No
2170,IT,Data Analyst,Male,59,2019-07-04,6.5,Master,Divorced,Non-Travel,Yes,21,1,2,12346,Yes
2171,Sales,Account Manager,Female,53,2020-10-20,5.2,Bachelor,Divorced,Travel_Rarely,No,26,2,1,9486,No
2172,IT,Data Analyst,Male,39,2024-04-20,1.7,Bachelor,Married,Travel_Rarely,Yes,18,4,2,10634,No
2173,IT,IT Manager,Female,38,2021-05-28,4.6,PhD,Married,Travel_Rarely,No,2,1,3,12145,No
2174,Sales,Sales Executive,Female,38,2018-02-08,7.9,Master,Single,Travel_Rarely,No,23,3,3,10098,No
2175,Sales,Account Manager,Male,42,2011-03-18,14.8,High School,Single,Travel_Rarely,No,4,1,4,11202,No
2176,Sales,Account Manager,Male,58,2008-04-24,17.7,Master,Single,Travel_Frequently,Yes,11,4,2,10438,No
2177,Sales,Account Manager,Female,25,2025-07-02,0.5,Bachelor,Married,Travel_Rarely,No,3,2,3,8982,Yes
2178,Sales,Sales Manager,Female,57,2010-01-04,16.0,PhD,Married,Travel_Frequently,No,26,2,2,11738,Yes
2179,IT,Data Analyst,Female,38,2020-01-02,6.0,Master,Single,Travel_Rarely,No,27,1,2,13339,No
2180,Sales,Account Manager,Male,55,2008-10-23,17.2,Master,Married,Travel_Rarely,No,11,2,4,12563,No
2181,IT,IT Manager,Female,44,2019-05-28,6.6,Master,Single,Non-Travel,Yes,8,1,4,14264,No
2182,Sales,Account Manager,Female,32,2020-07-03,5.5,Master,Married,Travel_Rarely,No,11,1,3,8317,No
2183,IT,IT Manager,Female,36,2018-01-02,8.0,Bachelor,Married,Non-Travel,Yes,20,4,3,13015,Yes
2184,Sales,Sales Manager,Male,38,2015-09-16,10.3,Bachelor,Single,Non-Travel,Yes,16,1,3,11569,No
2185,R&D,Research Scientist,Female,31,2021-03-15,4.8,Bachelor,Married,Travel_Rarely,Yes,3,3,2,10988,Yes
2186,Marketing,Content Creator,Female,56,2025-12-31,0.0,Master,Single,Travel_Rarely,No,16,4,3,9111,No
2187,IT,Data Analyst,Male,38,2009-03-18,16.8,Master,Divorced,Non-Travel,No,18,3,4,12444,No
2188,Marketing,Marketing Specialist,Male,43,2010-10-23,15.2,High School,Married,Travel_Rarely,Yes,26,1,3,8595,No
2189,Sales,Account Manager,Female,34,2015-02-09,10.9,Master,Single,Travel_Rarely,No,26,1,3,10044,No
2190,HR,Recruiter,Female,22,2025-04-20,0.7,High School,Single,Travel_Rarely,No,1,1,3,5629,No
2191,Sales,Sales Executive,Female,49,2011-04-24,14.7,Bachelor,Married,Travel_Rarely,Yes,12,2,3,8859,Yes
2192,Marketing,Content Creator,Male,41,2025-04-20,0.7,Master,Single,Non-Travel,No,17,4,3,7585,Yes
2193,Finance,Accountant,Female,54,2009-01-04,17.0,Master,Single,Non-Travel,Yes,24,2,4,13274,Yes
2194,Finance,Financial Analyst,Female,31,2024-08-08,1.4,Master,Married,Travel_Rarely,No,19,3,1,11703,No
2195,Marketing,Marketing Manager,Male,56,2021-08-08,4.4,Master,Single,Non-Travel,No,19,3,2,7982,No
2196,IT,QA Engineer,Female,29,2020-10-20,5.2,PhD,Single,Travel_Rarely,No,4,3,2,10902,No
2197,Marketing,Content Creator,Male,52,2010-09-17,15.3,Bachelor,Single,Non-Travel,No,25,2,3,12292,No
2198,HR,Recruiter,Female,31,2024-01-01,2.0,PhD,Single,Travel_Frequently,No,12,4,3,6692,No
2199,R&D,Research Scientist,Female,35,2016-10-22,9.2,PhD,Married,Non-Travel,No,15,3,3,11175,No
2200,Finance,Financial Analyst,Female,27,2024-04-20,1.7,High School,Single,Non-Travel,Yes,3,3,3,10250,No
2201,R&D,Lab Technician,Male,45,2015-08-10,10.4,Master,Single,Non-Travel,Yes,25,1,3,13055,No
2202,Finance,Financial Analyst,Male,52,2012-05-29,13.6,High School,Divorced,Travel_Rarely,No,30,2,3,11018,No
2203,Sales,Account Manager,Female,32,2021-08-08,4.4,PhD,Married,Travel_Rarely,Yes,12,3,2,10681,No
2204,Sales,Account Manager,Female,45,2012-02-10,13.9,Master,Single,Non-Travel,No,26,1,1,12267,No
2205,Finance,Financial Analyst,Female,38,2018-02-08,7.9,High School,Single,Travel_Rarely,No,21,3,3,10591,No
2206,HR,HR Specialist,Male,25,2024-04-20,1.7,PhD,Single,Travel_Rarely,No,23,1,3,8996,Yes
2207,Finance,Accountant,Female,52,2010-10-23,15.2,Master,Married,Non-Travel,No,27,1,4,10940,No
2208,Sales,Sales Manager,Female,37,2017-05-28,8.6,Bachelor,Single,Travel_Rarely,No,19,3,1,8028,No
2209,Sales,Sales Executive,Female,50,2013-08-10,12.4,Master,Married,Travel_Rarely,No,2,2,4,11592,No
2210,R&D,R&D Manager,Female,36,2020-07-03,5.5,Bachelor,Single,Travel_Rarely,Yes,21,2,1,12423,Yes
2211,Sales,Sales Executive,Male,25,2023-02-07,2.9,Master,Single,Travel_Rarely,Yes,11,1,4,7288,No
2212,IT,QA Engineer,Male,56,2017-07-04,8.5,Master,Married,Non-Travel,Yes,24,3,3,10778,No
2213,R&D,Research Scientist,Male,35,2015-01-03,11.0,Bachelor,Married,Travel_Rarely,No,3,4,4,10416,No
2214,IT,Software Engineer,Male,42,2021-01-01,5.0,Bachelor,Single,Travel_Rarely,Yes,25,4,1,11823,No
2215,IT,QA Engineer,Female,48,2013-07-05,12.5,High School,Single,Travel_Rarely,No,18,4,3,14588,No
2216,IT,Data Analyst,Female,40,2009-01-04,17.0,Bachelor,Married,Travel_Frequently,Yes,19,3,4,14855,No
2217,Finance,Accountant,Male,22,2025-02-06,0.9,Bachelor,Single,Travel_Rarely,Yes,12,3,1,9399,No
2218,Marketing,Content Creator,Female,57,2006-03-19,19.8,Master,Married,Non-Travel,Yes,19,1,4,9423,No
2219,IT,IT Manager,Female,47,2013-07-05,12.5,Bachelor,Married,Travel_Rarely,Yes,28,4,3,14427,No
2220,Marketing,Marketing Specialist,Male,50,2009-02-10,16.9,Bachelor,Single,Non-Travel,No,1,2,3,10664,No
2221,R&D,Research Scientist,Female,30,2022-10-20,3.2,Master,Married,Non-Travel,No,30,4,3,12022,No
2222,Finance,Accountant,Male,59,2011-03-18,14.8,PhD,Married,Travel_Rarely,Yes,9,1,3,11172,No
2223,HR,Recruiter,Male,37,2015-09-16,10.3,Bachelor,Divorced,Travel_Rarely,Yes,20,3,3,10344,Yes
2224,IT,QA Engineer,Female,24,2023-07-03,2.5,Master,Married,Non-Travel,No,17,3,3,11187,No
2225,IT,QA Engineer,Female,27,2021-02-07,4.9,Master,Single,Non-Travel,No,18,3,3,10629,No
2226,Sales,Sales Manager,Male,34,2017-05-28,8.6,Bachelor,Single,Travel_Rarely,No,17,3,3,11410,No
2227,Sales,Sales Executive,Male,34,2018-08-09,7.4,PhD,Married,Travel_Rarely,No,12,3,3,11432,No
2228,R&D,Lab Technician,Male,24,2024-07-02,1.5,Master,Single,Travel_Rarely,No,5,3,4,10704,Yes
2229,R&D,Lab Technician,Female,38,2015-08-10,10.4,Master,Divorced,Travel_Frequently,No,3,4,2,12154,No
2230,Marketing,Content Creator,Female,26,2022-08-08,3.4,PhD,Single,Non-Travel,No,1,4,3,9792,No
2231,R&D,Research Scientist,Male,54,2019-03-16,6.8,Bachelor,Single,Travel_Rarely,No,30,3,4,10371,No
2232,Sales,Sales Executive,Female,40,2023-08-08,2.4,Master,Married,Travel_Rarely,No,1,3,3,10724,No
2233,Finance,Accountant,Male,23,2024-12-31,1.0,High School,Married,Travel_Frequently,No,2,1,2,8683,No
2234,HR,HR Specialist,Male,45,2006-10-24,19.2,Master,Married,Non-Travel,No,5,3,4,10440,No
2235,HR,HR Manager,Female,60,2025-05-26,0.6,Bachelor,Single,Travel_Rarely,No,16,3,3,7868,Yes
2236,Finance,Finance Manager,Female,24,2023-07-03,2.5,High School,Married,Travel_Rarely,Yes,11,2,3,11454,Yes
2237,Sales,Sales Manager,Male,42,2025-10-19,0.2,Master,Single,Travel_Rarely,No,29,4,3,7531,Yes
2238,R&D,Research Scientist,Female,58,2019-02-08,6.9,Bachelor,Divorced,Travel_Rarely,No,7,2,4,10056,Yes
2239,Sales,Sales Manager,Female,48,2011-02-10,14.9,High School,Married,Travel_Rarely,Yes,12,2,3,11219,No
2240,HR,HR Manager,Female,29,2024-12-31,1.0,Master,Married,Travel_Rarely,Yes,13,4,3,6780,No
2241,IT,Software Engineer,Female,60,2024-08-08,1.4,Master,Divorced,Travel_Rarely,No,1,3,3,9978,No
2242,R&D,Lab Technician,Female,26,2023-09-14,2.3,Bachelor,Married,Travel_Frequently,No,29,2,3,11068,Yes
2243,Finance,Accountant,Male,27,2024-08-08,1.4,High School,Single,Travel_Rarely,Yes,30,4,4,9960,No
2244,Finance,Financial Analyst,Female,34,2017-10-22,8.2,Bachelor,Married,Travel_Rarely,Yes,3,1,3,9199,Yes
2245,IT,Data Analyst,Female,41,2014-02-09,11.9,PhD,Divorced,Travel_Frequently,No,21,4,3,14332,No
2246,Sales,Sales Manager,Female,42,2022-01-01,4.0,Master,Married,Non-Travel,No,6,2,4,10311,No
2247,Finance,Finance Manager,Female,52,2008-09-17,17.3,Bachelor,Single,Non-Travel,No,22,4,4,13440,No
2248,IT,IT Manager,Female,37,2010-01-04,16.0,Bachelor,Married,Travel_Frequently,No,10,4,3,12032,No
2249,Sales,Sales Manager,Female,43,2022-03-15,3.8,Bachelor,Single,Travel_Rarely,No,8,2,4,10200,No
2250,IT,IT Manager,Female,29,2023-02-07,2.9,PhD,Single,Non-Travel,No,25,4,3,13203,No
2251,IT,Data Analyst,Male,32,2023-11-26,2.1,Master,Single,Travel_Rarely,No,2,2,3,13686,Yes
2252,HR,HR Specialist,Female,38,2014-10-23,11.2,PhD,Married,Travel_Frequently,Yes,3,4,3,10402,No
2253,Sales,Sales Executive,Female,35,2012-08-10,13.4,High School,Single,Travel_Rarely,No,23,4,4,8995,Yes
2254,HR,HR Specialist,Female,22,2025-07-02,0.5,Bachelor,Married,Travel_Rarely,No,2,3,4,8773,No
2255,IT,IT Manager,Male,28,2022-01-01,4.0,Bachelor,Single,Travel_Frequently,No,18,1,3,13362,No
2256,IT,IT Manager,Male,40,2024-05-26,1.6,Bachelor,Married,Travel_Rarely,No,11,2,4,9782,No
2257,IT,QA Engineer,Female,42,2020-05-28,5.6,Bachelor,Married,Non-Travel,No,24,1,3,12177,No
2258,Sales,Sales Manager,Female,56,2010-11-29,15.1,Master,Single,Non-Travel,No,6,2,3,11275,Yes
2259,HR,HR Specialist,Female,31,2022-09-14,3.3,PhD,Divorced,Non-Travel,No,1,2,3,6878,No
2260,Marketing,Content Creator,Female,57,2009-08-12,16.4,High School,Divorced,Non-Travel,Yes,13,3,4,11487,No
2261,Sales,Sales Manager,Male,56,2016-04-22,9.7,Bachelor,Married,Travel_Rarely,No,1,3,4,8791,No
2262,IT,Software Engineer,Male,49,2019-03-16,6.8,Bachelor,Married,Travel_Rarely,No,28,4,3,13845,No
2263,Finance,Accountant,Female,41,2019-10-21,6.2,Master,Married,Non-Travel,No,15,1,3,10696,No
2264,Finance,Finance Manager,Female,28,2022-08-08,3.4,PhD,Married,Non-Travel,No,5,4,3,9791,No
2265,R&D,Lab Technician,Female,55,2008-04-24,17.7,Bachelor,Married,Travel_Frequently,No,15,2,3,13896,Yes
2266,Sales,Account Manager,Male,37,2015-07-05,10.5,High School,Married,Travel_Frequently,No,28,4,4,9579,No
2267,HR,HR Manager,Male,44,2012-11-28,13.1,Master,Divorced,Travel_Rarely,No,28,3,3,11213,No
2268,HR,HR Specialist,Female,41,2007-07-07,18.5,Bachelor,Married,Non-Travel,No,11,2,3,8617,No
2269,IT,Data Analyst,Male,50,2008-01-05,18.0,Master,Divorced,Travel_Rarely,No,7,3,3,15748,No
2270,HR,HR Manager,Female,56,2020-03-15,5.8,Master,Married,Travel_Frequently,No,23,4,3,9907,No
2271,Finance,Accountant,Male,40,2019-05-28,6.6,Master,Married,Travel_Frequently,Yes,13,4,4,9073,Yes
2272,Sales,Sales Executive,Female,50,2012-05-29,13.6,Bachelor,Married,Travel_Frequently,No,20,2,3,8935,No
2273,IT,Data Analyst,Male,24,2024-08-08,1.4,Bachelor,Married,Travel_Frequently,No,6,4,4,12623,No
2274,Marketing,Content Creator,Female,42,2008-07-06,17.5,PhD,Married,Non-Travel,No,26,4,2,11332,No
2275,R&D,Research Scientist,Female,23,2025-07-02,0.5,Bachelor,Divorced,Travel_Frequently,No,5,3,4,9386,No
2276,Sales,Account Manager,Female,35,2024-08-08,1.4,Bachelor,Single,Travel_Rarely,No,19,1,3,7782,No
2277,Finance,Financial Analyst,Male,30,2023-04-21,2.7,Master,Single,Non-Travel,No,21,1,3,8908,No
2278,IT,QA Engineer,Female,45,2024-04-20,1.7,Bachelor,Married,Travel_Rarely,No,5,4,3,11976,No
2279,R&D,R&D Manager,Female,25,2022-11-26,3.1,Master,Single,Travel_Rarely,No,30,4,4,10676,No
2280,HR,Recruiter,Male,39,2018-03-16,7.8,Bachelor,Single,Travel_Rarely,No,16,4,2,8499,No
2281,Finance,Accountant,Male,39,2016-01-03,10.0,Bachelor,Married,Non-Travel,No,13,4,3,11051,No
2282,IT,Data Analyst,Female,53,2006-07-07,19.5,PhD,Married,Travel_Rarely,No,25,1,3,13442,No
2283,R&D,Research Scientist,Male,35,2017-11-27,8.1,Master,Married,Travel_Frequently,No,27,4,3,11008,Yes
2284,IT,IT Manager,Male,35,2023-09-14,2.3,Bachelor,Single,Travel_Frequently,No,23,3,3,11024,No
2285,Sales,Sales Executive,Female,54,2016-05-28,9.6,Bachelor,Married,Travel_Rarely,Yes,6,4,3,8512,No
2286,Marketing,Content Creator,Male,44,2024-10-19,1.2,High School,Married,Travel_Rarely,Yes,6,3,3,8899,No
2287,HR,Recruiter,Female,52,2017-01-02,9.0,Bachelor,Single,Travel_Rarely,Yes,10,4,3,10249,No
2288,IT,Software Engineer,Female,29,2024-09-13,1.3,Bachelor,Married,Travel_Rarely,No,18,3,3,10147,No
2289,Marketing,Marketing Manager,Male,27,2022-07-03,3.5,Bachelor,Married,Travel_Rarely,No,22,4,3,8536,No
2290,Sales,Sales Executive,Female,58,2022-03-15,3.8,Master,Single,Non-Travel,No,25,2,3,7604,No
2291,Marketing,Content Creator,Male,23,2025-05-26,0.6,Master,Married,Travel_Rarely,Yes,2,4,2,7702,Yes
2292,IT,IT Manager,Male,29,2018-10-21,7.2,Master,Single,Travel_Rarely,No,17,3,4,11440,No
2293,Sales,Account Manager,Female,58,2008-11-29,17.1,High School,Married,Non-Travel,No,1,3,3,12972,No
2294,HR,HR Specialist,Female,43,2011-11-29,14.1,Master,Single,Non-Travel,Yes,15,3,3,8081,No
2295,R&D,Lab Technician,Female,44,2017-03-16,8.8,Bachelor,Divorced,Travel_Rarely,Yes,26,4,3,10934,No
2296,R&D,Lab Technician,Female,46,2024-09-13,1.3,Master,Married,Travel_Frequently,No,6,4,3,8608,No
2297,Finance,Accountant,Male,53,2022-07-03,3.5,Bachelor,Married,Travel_Rarely,No,6,2,4,8874,No
2298,IT,Data Analyst,Female,44,2013-10-22,12.2,Master,Married,Travel_Rarely,No,3,1,3,11783,No
2299,Finance,Finance Manager,Female,42,2018-09-15,7.3,Master,Married,Non-Travel,Yes,8,4,3,12543,No
2300,Marketing,Marketing Manager,Male,35,2014-11-28,11.1,PhD,Married,Travel_Frequently,No,10,2,3,7884,No
2301,Sales,Sales Manager,Male,46,2010-03-18,15.8,Master,Married,Travel_Rarely,Yes,16,4,4,11351,Yes
2302,Sales,Sales Manager,Female,45,2009-02-10,16.9,Bachelor,Married,Travel_Rarely,Yes,22,1,2,9974,No
2303,HR,HR Manager,Female,43,2024-04-20,1.7,Bachelor,Single,Travel_Rarely,No,23,1,4,6742,No
2304,Sales,Sales Manager,Female,55,2010-10-23,15.2,Bachelor,Divorced,Travel_Rarely,Yes,21,1,4,8833,No
2305,IT,IT Manager,Male,22,2025-12-31,0.0,High School,Single,Travel_Rarely,Yes,19,3,3,10802,Yes
2306,Sales,Sales Executive,Male,59,2019-03-16,6.8,Bachelor,Married,Travel_Rarely,No,21,4,3,7636,No
2307,R&D,R&D Manager,Female,60,2007-03-19,18.8,Bachelor,Married,Travel_Rarely,No,19,2,3,13904,Yes
2308,Sales,Account Manager,Male,55,2008-03-18,17.8,Master,Married,Non-Travel,No,5,2,1,11806,No
2309,IT,QA Engineer,Female,26,2024-01-01,2.0,High School,Divorced,Non-Travel,No,18,1,3,12524,Yes
2310,IT,Data Analyst,Female,39,2025-03-14,0.8,Master,Married,Travel_Rarely,No,6,2,3,12586,No
2311,R&D,Research Scientist,Female,38,2021-08-08,4.4,Master,Single,Travel_Rarely,No,27,3,3,8822,No
2312,IT,QA Engineer,Female,42,2025-04-20,0.7,Bachelor,Married,Travel_Frequently,No,20,2,4,12426,Yes
2313,R&D,R&D Manager,Female,58,2016-02-09,9.9,PhD,Married,Travel_Rarely,No,23,4,4,13163,No
2314,R&D,Research Scientist,Male,36,2020-09-14,5.3,Bachelor,Single,Travel_Rarely,No,14,3,3,11272,No
2315,Finance,Financial Analyst,Male,51,2009-11-29,16.1,Bachelor,Married,Non-Travel,No,19,2,2,10577,No
2316,Sales,Sales Manager,Female,50,2011-09-17,14.3,Master,Single,Non-Travel,No,19,3,1,12198,No
2317,Marketing,Marketing Manager,Male,22,2025-07-02,0.5,Master,Divorced,Travel_Frequently,Yes,16,3,3,7887,No
2318,Finance,Financial Analyst,Male,44,2014-11-28,11.1,Master,Divorced,Travel_Frequently,No,24,3,3,9376,No
2319,R&D,Research Scientist,Male,46,2025-04-20,0.7,High School,Single,Travel_Rarely,No,28,3,3,10205,Yes
2320,R&D,Lab Technician,Female,31,2024-07-02,1.5,Master,Married,Travel_Rarely,No,11,1,4,8950,No
2321,Marketing,Marketing Manager,Male,50,2006-08-13,19.4,Bachelor,Single,Travel_Rarely,No,20,2,3,10421,No
2322,IT,IT Manager,Male,34,2013-02-09,12.9,Bachelor,Married,Travel_Frequently,No,21,1,2,14132,No
2323,Sales,Account Manager,Male,38,2025-03-14,0.8,PhD,Single,Travel_Frequently,Yes,15,2,3,7773,Yes
2324,Sales,Account Manager,Male,25,2025-08-07,0.4,Bachelor,Married,Travel_Rarely,No,8,4,3,7503,No
2325,Marketing,Marketing Specialist,Male,51,2020-04-21,5.7,PhD,Single,Travel_Rarely,No,29,4,3,7341,Yes
2326,Sales,Sales Manager,Female,56,2020-04-21,5.7,Bachelor,Married,Non-Travel,Yes,8,2,4,8322,No
2327,Sales,Account Manager,Male,50,2012-11-28,13.1,High School,Married,Travel_Frequently,Yes,5,3,2,12041,No
2328,HR,HR Specialist,Male,49,2021-01-01,5.0,Bachelor,Married,Travel_Rarely,Yes,21,2,3,9544,No
2329,R&D,Research Scientist,Male,39,2011-10-23,14.2,Master,Married,Non-Travel,No,5,2,3,11277,No
2330,Sales,Sales Executive,Male,47,2015-08-10,10.4,Master,Married,Non-Travel,Yes,19,1,3,8745,No
2331,Sales,Sales Executive,Female,36,2020-01-02,6.0,PhD,Single,Travel_Rarely,No,13,2,3,8293,Yes
2332,HR,HR Manager,Female,39,2011-07-06,14.5,Bachelor,Divorced,Travel_Rarely,No,27,1,2,9714,No
2333,IT,Data Analyst,Female,48,2007-07-07,18.5,Master,Married,Travel_Frequently,No,8,2,3,12812,No
2334,HR,HR Manager,Male,22,2025-08-07,0.4,Master,Single,Non-Travel,No,30,1,3,6912,Yes
2335,Sales,Sales Executive,Male,29,2023-09-14,2.3,Bachelor,Divorced,Travel_Rarely,Yes,23,4,1,8565,No
2336,Finance,Financial Analyst,Male,30,2020-05-28,5.6,Master,Married,Travel_Rarely,Yes,16,1,3,9009,Yes
2337,R&D,Lab Technician,Male,39,2011-04-24,14.7,Bachelor,Single,Travel_Rarely,No,25,1,3,12286,No
2338,Marketing,Marketing Manager,Male,22,2025-05-26,0.6,PhD,Single,Travel_Rarely,Yes,29,4,3,7376,No
2339,Finance,Accountant,Female,46,2010-02-10,15.9,Bachelor,Married,Travel_Rarely,No,3,1,3,12595,No
2340,R&D,Research Scientist,Female,45,2006-11-30,19.1,Master,Divorced,Travel_Rarely,No,21,1,4,14620,No
2341,Sales,Sales Executive,Female,50,2014-09-16,11.3,Bachelor,Married,Travel_Rarely,No,10,2,4,8956,No
2342,R&D,Research Scientist,Male,42,2010-11-29,15.1,Bachelor,Married,Non-Travel,No,9,4,3,11971,No
2343,Sales,Sales Manager,Female,32,2024-03-14,1.8,Master,Married,Non-Travel,No,29,2,3,10587,No
2344,Marketing,Marketing Specialist,Male,41,2022-05-27,3.6,PhD,Married,Travel_Rarely,No,15,4,4,7262,No
2345,R&D,Lab Technician,Male,46,2014-04-23,11.7,Master,Divorced,Travel_Rarely,Yes,25,3,3,12109,No
2346,Finance,Accountant,Female,32,2023-07-03,2.5,Master,Married,Travel_Rarely,No,15,1,4,10785,No
2347,Sales,Sales Executive,Female,30,2021-04-21,4.7,PhD,Single,Travel_Rarely,No,28,4,2,9140,No
2348,HR,HR Manager,Female,33,2015-04-23,10.7,High School,Divorced,Travel_Rarely,No,3,4,3,7122,No
2349,IT,Software Engineer,Female,50,2007-08-13,18.4,Master,Married,Non-Travel,Yes,7,4,3,14772,No
2350,Sales,Sales Executive,Male,29,2025-07-02,0.5,PhD,Married,Travel_Rarely,No,1,1,3,8774,Yes
2351,HR,HR Specialist,Female,40,2014-01-03,12.0,High School,Divorced,Travel_Rarely,No,27,4,1,9426,No
2352,Sales,Account Manager,Male,42,2019-10-21,6.2,Master,Divorced,Non-Travel,Yes,12,3,3,10998,No
2353,Sales,Account Manager,Male,48,2024-04-20,1.7,Master,Single,Travel_Frequently,No,7,1,4,6761,No
2354,Finance,Finance Manager,Male,30,2020-05-28,5.6,Bachelor,Single,Non-Travel,No,10,1,3,9287,No
2355,IT,QA Engineer,Female,56,2012-05-29,13.6,High School,Single,Travel_Rarely,Yes,22,4,4,13799,No
2356,Finance,Financial Analyst,Male,48,2021-10-20,4.2,Bachelor,Single,Travel_Frequently,No,13,3,3,8180,No
2357,R&D,R&D Manager,Male,48,2006-04-25,19.7,Bachelor,Married,Non-Travel,No,13,1,3,12695,No
2358,IT,Data Analyst,Female,23,2024-09-13,1.3,Bachelor,Married,Travel_Rarely,Yes,29,4,3,12876,No
2359,Sales,Sales Manager,Female,26,2024-09-13,1.3,Master,Married,Travel_Frequently,Yes,14,1,3,10293,No
2360,Sales,Account Manager,Male,28,2024-10-19,1.2,High School,Single,Non-Travel,No,15,4,2,7541,No
2361,Marketing,Content Creator,Male,24,2025-02-06,0.9,Master,Married,Travel_Rarely,No,21,2,2,8382,No
2362,R&D,Lab Technician,Female,33,2018-11-27,7.1,Master,Married,Travel_Rarely,No,12,2,3,10032,No
2363,HR,HR Manager,Male,43,2012-03-17,13.8,Master,Married,Non-Travel,No,2,3,3,7793,No
2364,Sales,Sales Executive,Male,50,2016-09-15,9.3,PhD,Single,Travel_Frequently,No,11,4,3,8677,No
2365,IT,QA Engineer,Male,54,2014-11-28,11.1,Bachelor,Married,Travel_Rarely,No,3,4,3,14443,Yes
2366,IT,QA Engineer,Female,38,2013-05-29,12.6,Master,Single,Non-Travel,Yes,6,2,4,14224,No
2367,HR,HR Manager,Male,34,2014-09-16,11.3,Bachelor,Married,Non-Travel,Yes,25,2,3,9912,No
2368,IT,Data Analyst,Female,41,2024-12-31,1.0,Master,Single,Travel_Rarely,No,26,3,3,12195,No
2369,R&D,Lab Technician,Female,46,2011-01-04,15.0,High School,Single,Travel_Frequently,No,23,4,4,12138,No
2370,Marketing,Marketing Manager,Male,46,2008-09-17,17.3,Master,Single,Travel_Rarely,No,17,1,3,9768,No
2371,HR,HR Manager,Female,22,2025-12-31,0.0,Bachelor,Married,Travel_Rarely,No,1,3,4,7768,No
2372,Finance,Finance Manager,Female,22,2025-03-14,0.8,Bachelor,Single,Travel_Frequently,No,22,4,3,10348,No
2373,IT,QA Engineer,Male,32,2022-04-21,3.7,Bachelor,Married,Travel_Rarely,Yes,13,3,1,10127,No
2374,R&D,Lab Technician,Female,54,2014-02-09,11.9,Master,Married,Travel_Rarely,No,9,3,2,11490,No
2375,IT,QA Engineer,Female,34,2018-01-02,8.0,Bachelor,Married,Travel_Rarely,No,14,4,3,14242,No
2376,R&D,R&D Manager,Male,42,2020-11-26,5.1,PhD,Single,Travel_Frequently,No,30,1,4,11875,Yes
2377,IT,Data Analyst,Female,53,2007-11-30,18.1,PhD,Single,Travel_Rarely,Yes,2,1,4,14052,No
2378,IT,Software Engineer,Female,23,2025-11-25,0.1,Master,Married,Travel_Rarely,No,3,3,4,11753,No
2379,IT,Data Analyst,Male,23,2024-10-19,1.2,Bachelor,Married,Travel_Rarely,No,30,3,1,11324,No
2380,IT,IT Manager,Male,31,2019-07-04,6.5,Master,Single,Travel_Rarely,No,21,3,3,11253,No
2381,Sales,Sales Manager,Female,29,2025-12-31,0.0,Master,Married,Non-Travel,No,10,2,3,10134,No
2382,HR,Recruiter,Male,24,2023-01-01,3.0,Bachelor,Single,Travel_Rarely,Yes,18,3,4,7955,No
2383,Finance,Accountant,Male,46,2012-08-10,13.4,Master,Single,Travel_Rarely,No,27,4,3,12051,No
2384,Finance,Finance Manager,Female,24,2024-08-08,1.4,Bachelor,Married,Travel_Frequently,Yes,23,1,3,9332,Yes
2385,Finance,Finance Manager,Female,32,2021-08-08,4.4,Bachelor,Married,Travel_Rarely,Yes,22,1,4,10581,No
2386,R&D,R&D Manager,Male,46,2020-05-28,5.6,PhD,Married,Travel_Frequently,No,10,4,2,11614,No
2387,IT,Software Engineer,Female,49,2016-10-22,9.2,PhD,Divorced,Travel_Rarely,Yes,18,2,3,14600,No
2388,R&D,Research Scientist,Male,39,2021-01-01,5.0,Master,Married,Travel_Rarely,No,23,4,2,11276,No
2389,Sales,Account Manager,Female,32,2024-05-26,1.6,Master,Single,Travel_Rarely,No,24,4,3,7303,No
2390,HR,HR Manager,Female,34,2016-09-15,9.3,High School,Divorced,Travel_Rarely,No,26,3,4,7803,No
2391,Sales,Account Manager,Male,29,2023-11-26,2.1,Bachelor,Single,Non-Travel,Yes,30,3,4,10368,Yes
2392,Sales,Account Manager,Male,27,2025-09-13,0.3,Bachelor,Single,Non-Travel,Yes,6,3,3,9634,No
2393,Sales,Account Manager,Female,27,2022-05-27,3.6,Master,Married,Non-Travel,No,13,1,3,8966,No
2394,Sales,Sales Executive,Female,32,2022-05-27,3.6,Bachelor,Single,Travel_Rarely,No,19,4,3,9882,No
2395,R&D,Lab Technician,Male,32,2019-03-16,6.8,Master,Single,Non-Travel,Yes,28,3,3,12700,No
2396,Sales,Sales Manager,Female,22,2025-02-06,0.9,Bachelor,Married,Travel_Rarely,No,8,4,2,8601,No
2397,Sales,Account Manager,Male,27,2024-01-01,2.0,Master,Married,Non-Travel,Yes,24,3,3,9510,No
2398,Finance,Accountant,Male,44,2010-05-30,15.6,Bachelor,Single,Non-Travel,No,21,1,1,11049,No
2399,Sales,Sales Executive,Male,40,2022-09-14,3.3,Master,Single,Travel_Rarely,No,7,4,3,8797,No
